incident_case_id,date,clearance_code_inc_type,PGPD Reporting Area,PGPD Sector,PGPD BEAT,street_number,street_address,latitude,longitude,location
PP23093000000182,09/30/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,859,E,E2,,WOODMORE RD EB / ENTERPRISE RD,38.92077971994877,-76.80363102257252,"(38.92077971994877,-76.80363102257252)"
PP23092900000620,09/29/2023 12:00:00 AM,"B & E, COMMERCIAL",705,E,E5,100 BLOCK,105 CRAIN HWY SE,38.89617347717285,-76.71832935512066,"(38.89617347717285,-76.71832935512066)"
PP23100100000892,10/01/2023 12:00:00 AM,THEFT FROM AUTO,408,H,H1,4800 BLOCK,4840 MARLBORO PIKE WB,38.873535722494125,-76.92994311451912,"(38.873535722494125,-76.92994311451912)"
PP23093000000120,09/30/2023 12:00:00 AM,"AUTO, STOLEN",201,B,B7,4900 BLOCK,4914 MUSKOGEE ST,39.01362730562687,-76.92239719629288,"(39.01362730562687,-76.92239719629288)"
PP23100200000385,10/02/2023 12:00:00 AM,THEFT FROM AUTO,110,A,A4,8000 BLOCK,8003 NEW HAMPSHIRE AVE NB,38.99033339321613,-76.98670153319836,"(38.99033339321613,-76.98670153319836)"
PP23100100001429,10/01/2023 12:00:00 AM,"AUTO, STOLEN",244,B,B4,4800 BLOCK,4824 WOODLAWN DR,38.947682559490204,-76.8974628597498,"(38.947682559490204,-76.8974628597498)"
PP23100400001490,10/04/2023 12:00:00 AM,ASSAULT,916,C,C4,13300 BLOCK,13300 DEERFIELD RD,39.07235422730446,-76.85054694116116,"(39.07235422730446,-76.85054694116116)"
PP23100400001949,10/04/2023 12:00:00 AM,THEFT,332,G,G5,7700 BLOCK,7778 LANDOVER RD WB,38.927669480443,-76.88007444143295,"(38.927669480443,-76.88007444143295)"
PP23100100000884,10/01/2023 12:00:00 AM,"AUTO, STOLEN",515,J,J1,1100 BLOCK,1106 KENNEBEC ST,38.819730058312416,-76.98998236656189,"(38.819730058312416,-76.98998236656189)"
PP23092900000495,09/29/2023 12:00:00 AM,ACCIDENT,107,A,A7,,14TH AVE / QUEBEC ST,38.99623888731003,-76.98374877870083,"(38.99623888731003,-76.98374877870083)"
PP23093000002402,09/30/2023 12:00:00 AM,ACCIDENT,111,A,A6,1900 BLOCK,1925 LAGUNA RD,38.98836489021778,-76.9709535241127,"(38.98836489021778,-76.9709535241127)"
PP23092900001096,09/29/2023 12:00:00 AM,THEFT FROM AUTO,124,A,A3,6800 BLOCK,6843 NEW HAMPSHIRE AVE NB,38.9732730537653,-76.99523170292377,"(38.9732730537653,-76.99523170292377)"
PP23100400000442,10/04/2023 12:00:00 AM,"AUTO, STOLEN",940,C,C1,10700 BLOCK,10727 HANNA ST,39.02806298434734,-76.91058619320393,"(39.02806298434734,-76.91058619320393)"
PP23100100001436,10/01/2023 12:00:00 AM,THEFT,858,E,E2,900 BLOCK,990 LARGO CENTER DR,38.90142281353474,-76.83775170147419,"(38.90142281353474,-76.83775170147419)"
PP23100400000852,10/04/2023 12:00:00 AM,"AUTO, STOLEN",118,A,A6,7700 BLOCK,7705 25TH AVE,38.98377172648907,-76.96701653301716,"(38.98377172648907,-76.96701653301716)"
PP23100400000201,10/04/2023 12:00:00 AM,"ROBBERY, COMMERCIAL",407,G,G7,8800 BLOCK,8810 HAMPTON MALL DR N,38.88928373157978,-76.85317161679268,"(38.88928373157978,-76.85317161679268)"
PP23100200002101,10/02/2023 12:00:00 AM,"ROBBERY, VEHICLE",738,F,F5,10900 BLOCK,10900 HOLLAWAY DR,38.76001890003681,-76.82397219538689,"(38.76001890003681,-76.82397219538689)"
PP23092900001883,09/29/2023 12:00:00 AM,ACCIDENT,513,K,K6,5500 BLOCK,5500 SAINT BARNABAS RD NB,38.81382456421852,-76.96406377851963,"(38.81382456421852,-76.96406377851963)"
PP23100200000119,10/02/2023 12:00:00 AM,"AUTO, STOLEN",840,D,D6,9000 BLOCK,9020 STEVENS LN,38.959493562579155,-76.86071753501892,"(38.959493562579155,-76.86071753501892)"
PP23100300000019,10/03/2023 12:00:00 AM,"B & E, RESIDENTIAL",413,H,H7,8800 BLOCK,8847 RITCHBORO RD,38.86270897090435,-76.85415586829185,"(38.86270897090435,-76.85415586829185)"
PP23093000002177,09/30/2023 12:00:00 AM,ASSAULT,206,B,B63,7300 BLOCK,7300 BALTIMORE AVE SB,38.97983472049236,-76.93847328424454,"(38.97983472049236,-76.93847328424454)"
PP23100100000788,10/01/2023 12:00:00 AM,THEFT,701,E,E3,100 BLOCK,122 FOX CHASE CT,38.88993988931179,-76.83578319847584,"(38.88993988931179,-76.83578319847584)"
PP23092900000640,09/29/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,104,A,A7,,METZEROTT RD / NEW HAMPSHIRE AVE NB,39.004112899303436,-76.9807960242033,"(39.004112899303436,-76.9807960242033)"
PP23100100000725,10/01/2023 12:00:00 AM,"AUTO, STOLEN",517,J,J3,2000 BLOCK,2040 ALICE AVE,38.81087180972099,-76.97193777561188,"(38.81087180972099,-76.97193777561188)"
PP23100300000549,10/03/2023 12:00:00 AM,"AUTO, STOLEN",407,TRU,G7,8700 BLOCK,8703 CENTRAL AVE EB,38.88993988931179,-76.85481202602386,"(38.88993988931179,-76.85481202602386)"
PP23100200001300,10/02/2023 12:00:00 AM,THEFT,657,J,J41,6800 BLOCK,6800 OXON HILL RD,38.79479572176933,-77.00080911815166,"(38.79479572176933,-77.00080911815166)"
PP23093000000176,09/30/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,312,G,G2,1000 BLOCK,1001 CYPRESSTREE DR,38.90339131653309,-76.90500877797604,"(38.90339131653309,-76.90500877797604)"
PP23100100000354,10/01/2023 12:00:00 AM,"ASSAULT, WEAPON",411,H,H3,,KAREN BLVD / WALKER MILL RD EB,38.87025488913059,-76.8879484385252,"(38.87025488913059,-76.8879484385252)"
PP23093000000503,09/30/2023 12:00:00 AM,THEFT FROM AUTO,234,B,B4,6700 BLOCK,6703 HAMILTON ST,38.95293189585209,-76.90402452647686,"(38.95293189585209,-76.90402452647686)"
PP23100200001619,10/02/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,723,F,F3,9200 BLOCK,9205 MARLBORO PIKE,38.81808964908123,-76.84693802893162,"(38.81808964908123,-76.84693802893162)"
PP23100200002192,10/02/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,259,B,B1,2500 BLOCK,2529 KENILWORTH AVE NB,38.921763971447945,-76.93027119338512,"(38.921763971447945,-76.93027119338512)"
PP23092900001995,09/29/2023 12:00:00 AM,THEFT FROM AUTO,305,G,G3,1200 BLOCK,1201 FAIRMONT HEIGHTS DR,38.906344056129456,-76.91353894770145,"(38.906344056129456,-76.91353894770145)"
PP23092900000383,09/29/2023 12:00:00 AM,"AUTO, STOLEN",110,A,A4,1400 BLOCK,1403 LANGLEY WAY,38.99033339321613,-76.98506110906601,"(38.99033339321613,-76.98506110906601)"
PP23100400000510,10/04/2023 12:00:00 AM,THEFT FROM AUTO,719,H,H7,8300 BLOCK,8335 OLD MARLBORO PIKE,38.8348218947649,-76.86170177161694,"(38.8348218947649,-76.86170177161694)"
PP23093000000099,09/30/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,408,H,H1,,MARLBORO PIKE WB / GLACIER AVE,38.87255147099495,-76.92699036002159,"(38.87255147099495,-76.92699036002159)"
PP23100300000485,10/03/2023 12:00:00 AM,ACCIDENT,407,G,G7,,EAST HAMPTON DR / HAMPTON PARK BLVD,38.883378222584724,-76.85153119266033,"(38.883378222584724,-76.85153119266033)"
PP23100200000371,10/02/2023 12:00:00 AM,THEFT FROM AUTO,946,C,C2,11100 BLOCK,11120 CHERRY HILL RD SB,39.03888972103596,-76.94765961170197,"(39.03888972103596,-76.94765961170197)"
PP23093000001518,09/30/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,832,D,D4,4600 BLOCK,4691 CHURCH RD,38.953259974718094,-76.76786994934082,"(38.953259974718094,-76.76786994934082)"
PP23092900000797,09/29/2023 12:00:00 AM,"B & E, OTHER",928,C,C2,11400 BLOCK,11417 CHERRY HILL RD NB,39.04381097853184,-76.9506123661995,"(39.04381097853184,-76.9506123661995)"
PP23100300000242,10/03/2023 12:00:00 AM,THEFT FROM AUTO,843,D,D5,10500 BLOCK,10507 VISTA GARDENS DR,38.950307220220566,-76.82462836802006,"(38.950307220220566,-76.82462836802006)"
PP23100300001664,10/03/2023 12:00:00 AM,SEX OFFENSE,848,E,E6,2800 BLOCK,2830 SPRIGGS REQUEST WAY,38.92898181080818,-76.78328986465931,"(38.92898181080818,-76.78328986465931)"
PP23092900001189,09/29/2023 12:00:00 AM,"AUTO, STOLEN",632,TRU,F4,11400 BLOCK,11402 COSCA PARK PL,38.73278798162937,-76.90993003547192,"(38.73278798162937,-76.90993003547192)"
PP23100200001875,10/02/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,837,D,D1,9100 BLOCK,9109 GOOD LUCK RD,38.97917856276035,-76.85087503492832,"(38.97917856276035,-76.85087503492832)"
PP23093000000930,09/30/2023 12:00:00 AM,"B & E, COMMERCIAL",633,F,F4,9000 BLOCK,9000 WOODY TER,38.765268221497536,-76.88532377779484,"(38.765268221497536,-76.88532377779484)"
PP23092900001005,09/29/2023 12:00:00 AM,THEFT FROM AUTO,619,TRU,K6,7600 BLOCK,7602 DEN MEADE AVE,38.78593747317791,-76.96012677252293,"(38.78593747317791,-76.96012677252293)"
PP23100100001311,10/01/2023 12:00:00 AM,"AUTO, STOLEN",313,G,G4,300 BLOCK,309 NALLEY RD,38.89486114680767,-76.87613745033741,"(38.89486114680767,-76.87613745033741)"
PP23093000001316,09/30/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",805,D,D4,7100 BLOCK,7111 CRAIN HWY NE,38.986724480986595,-76.70750261843204,"(38.986724480986595,-76.70750261843204)"
PP23100100000269,10/01/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,412,H,H3,,RITCHIE RD NB / WALKER MILL RD EB,38.872879564762115,-76.85645245015621,"(38.872879564762115,-76.85645245015621)"
PP23093000001872,09/30/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,156,A,A4,7900 BLOCK,7950 NEW HAMPSHIRE AVE SB,38.99033339321613,-76.98801386356354,"(38.99033339321613,-76.98801386356354)"
PP23092900002287,09/29/2023 12:00:00 AM,ACCIDENT,104,A,A7,9100 BLOCK,9147 RIGGS RD,39.00444097816944,-76.96931311488152,"(39.00444097816944,-76.96931311488152)"
PP23100300000337,10/03/2023 12:00:00 AM,THEFT FROM AUTO,626,W,W1,11900 BLOCK,11901 HICKORY DR,38.731147557497025,-77.00277760624886,"(38.731147557497025,-77.00277760624886)"
PP23100400001120,10/04/2023 12:00:00 AM,THEFT,623,F,F2,5800 BLOCK,5819 BARNES DR,38.76592439413071,-76.90697728097439,"(38.76592439413071,-76.90697728097439)"
PP23100200001564,10/02/2023 12:00:00 AM,ACCIDENT,111,A,A6,,23RD AVE / UNIVERSITY BLVD EB,38.98409980535507,-76.97128161787987,"(38.98409980535507,-76.97128161787987)"
PP23092900002303,09/29/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,238,B,B5,,ELLIN RD / HANSON OAKS DR,38.94604215025902,-76.8777778595686,"(38.94604215025902,-76.8777778595686)"
PP23100100000968,10/01/2023 12:00:00 AM,THEFT FROM AUTO,206,B,B63,4200 BLOCK,4210 KNOX RD,38.98147514462471,-76.94339452683926,"(38.98147514462471,-76.94339452683926)"
PP23100200001348,10/02/2023 12:00:00 AM,"AUTO, STOLEN",308,TRU,G6,7700 BLOCK,7755 LANDOVER RD EB,38.92635715007782,-76.87941828370094,"(38.92635715007782,-76.87941828370094)"
PP23093000001878,09/30/2023 12:00:00 AM,ASSAULT,801,C,C4,11800 BLOCK,11803 BIGNONIA TER,39.051684975624084,-76.83151811361313,"(39.051684975624084,-76.83151811361313)"
PP23092900001194,09/29/2023 12:00:00 AM,THEFT,754,F,F7,16000 BLOCK,16006 CRAIN HWY SE,38.67012405395508,-76.8722004443407,"(38.67012405395508,-76.8722004443407)"
PP23093000001245,09/30/2023 12:00:00 AM,ACCIDENT,651,W,W3,7000 BLOCK,7025 BERRY RD SB,38.660609647631645,-77.01688519120216,"(38.660609647631645,-77.01688519120216)"
PP23093000001239,09/30/2023 12:00:00 AM,THEFT,124,A,A3,6700 BLOCK,6733 NEW HAMPSHIRE AVE NB,38.97261689603329,-76.99654403328896,"(38.97261689603329,-76.99654403328896)"
PP23100100001967,10/01/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,914,C,C3,,VIRGINIA MANOR RD NB / KONTERRA DR NB,39.064152136445045,-76.89057311415672,"(39.064152136445045,-76.89057311415672)"
PP23100300001146,10/03/2023 12:00:00 AM,ASSAULT,413,H,H7,1400 BLOCK,1414 RITCHIE MARLBORO RD,38.87025488913059,-76.85514010488987,"(38.87025488913059,-76.85514010488987)"
PP23093000001394,09/30/2023 12:00:00 AM,ACCIDENT,775,K,K4,6000 BLOCK,6008 ALLENTOWN RD NB,38.80627864599228,-76.90402452647686,"(38.80627864599228,-76.90402452647686)"
PP23100300000345,10/03/2023 12:00:00 AM,"AUTO, STOLEN",719,H,H7,8400 BLOCK,8490 BURTON LN,38.83285339176655,-76.8623579442501,"(38.83285339176655,-76.8623579442501)"
PP23093000000326,09/30/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",904,C,C5,13900 BLOCK,13903 BRIARWOOD DR,39.08121247589588,-76.85120311379433,"(39.08121247589588,-76.85120311379433)"
PP23100300000250,10/03/2023 12:00:00 AM,THEFT FROM AUTO,247,B,B1,7300 BLOCK,7302 TAYLOR ST,38.94243322312832,-76.88696420192719,"(38.94243322312832,-76.88696420192719)"
PP23100400000292,10/04/2023 12:00:00 AM,THEFT FROM AUTO,104,A,A7,2000 BLOCK,2007 ERIE ST,39.00739373266697,-76.9745624512434,"(39.00739373266697,-76.9745624512434)"
PP23100300001635,10/03/2023 12:00:00 AM,"AUTO, STOLEN",827,D,D2,9900 BLOCK,9921 GREENBELT RD EB,38.99066147208214,-76.83414277434349,"(38.99066147208214,-76.83414277434349)"
PP23100100001438,10/01/2023 12:00:00 AM,THEFT FROM AUTO,419,H,H5,2500 BLOCK,2523 EWING AVE,38.8548349738121,-76.93289586901665,"(38.8548349738121,-76.93289586901665)"
PP23100200001509,10/02/2023 12:00:00 AM,THEFT,654,W,W3,17500 BLOCK,17519 INDIAN HEAD HWY SB,38.648798644542694,-77.03788252174854,"(38.648798644542694,-77.03788252174854)"
PP23093000001230,09/30/2023 12:00:00 AM,ACCIDENT,247,B,B1,,74TH AVE / UPSHUR ST,38.944073647260666,-76.88729228079319,"(38.944073647260666,-76.88729228079319)"
PP23100100001990,10/01/2023 12:00:00 AM,THEFT FROM AUTO,203,B,B7,4800 BLOCK,4801 HOLLYWOOD RD,39.01100264489651,-76.92633420228958,"(39.01100264489651,-76.92633420228958)"
PP23100100001771,10/01/2023 12:00:00 AM,THEFT,514,J,J1,5100 BLOCK,5110 INDIAN HEAD HWY NB,38.819073900580406,-76.99916869401932,"(38.819073900580406,-76.99916869401932)"
PP23100400001482,10/04/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,205,B,B7,,UNIVERSITY BLVD WB / RHODE ISLAND AVE,38.999191641807556,-76.9253499507904,"(38.999191641807556,-76.9253499507904)"
PP23100200001126,10/02/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,603,J,J5,6500 BLOCK,6500 LIVINGSTON RD,38.80037313699722,-76.98637343943119,"(38.80037313699722,-76.98637343943119)"
PP23100400000323,10/04/2023 12:00:00 AM,THEFT FROM AUTO,928,C,C2,3100 BLOCK,3125 CALVERTON BLVD,39.05266922712326,-76.9407698661089,"(39.05266922712326,-76.9407698661089)"
PP23100200001670,10/02/2023 12:00:00 AM,ACCIDENT,411,H,H3,,WALKER MILL RD EB / COUNTY RD,38.86336514353752,-76.89713478088379,"(38.86336514353752,-76.89713478088379)"
PP23093000001526,09/30/2023 12:00:00 AM,THEFT,418,H,H6,3200 BLOCK,3283 DONNELL DR SB,38.84663289785385,-76.88663610816002,"(38.84663289785385,-76.88663610816002)"
PP23100100001637,10/01/2023 12:00:00 AM,ACCIDENT,905,C,C5,12600 BLOCK,12601 LAUREL BOWIE RD NB,39.06316789984703,-76.83873595297337,"(39.06316789984703,-76.83873595297337)"
PP23100200000587,10/02/2023 12:00:00 AM,"AUTO, STOLEN",924,TRU,C3,11800 BLOCK,11805 BANYAN TREE CT,39.05201305449009,-76.9118985235691,"(39.05201305449009,-76.9118985235691)"
PP23100300001759,10/03/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,126,A,A2,1800 BLOCK,1810 CHILLUM RD WB,38.95490039885044,-76.98013986647129,"(38.95490039885044,-76.98013986647129)"
PP23100100001165,10/01/2023 12:00:00 AM,THEFT,656,J,J5,6100 BLOCK,6103 OXON HILL RD SB,38.80562247335911,-76.9807960242033,"(38.80562247335911,-76.9807960242033)"
PP23100100000583,10/01/2023 12:00:00 AM,THEFT FROM AUTO,517,J,J3,2000 BLOCK,2040 ALICE AVE,38.81087180972099,-76.97193777561188,"(38.81087180972099,-76.97193777561188)"
PP23092900002376,09/29/2023 12:00:00 AM,ACCIDENT,827,D,D2,7200 BLOCK,7202 WOOD POND CIR,38.98869298398495,-76.83447086811066,"(38.98869298398495,-76.83447086811066)"
PP23093000000732,09/30/2023 12:00:00 AM,"AUTO, STOLEN",904,C,C5,13900 BLOCK,13901 BRIARWOOD DR,39.08121247589588,-76.85120311379433,"(39.08121247589588,-76.85120311379433)"
PP23100100001430,10/01/2023 12:00:00 AM,ACCIDENT,424,H,H6,6500 BLOCK,6511 HIL MAR DR,38.84302397072315,-76.89615052938461,"(38.84302397072315,-76.89615052938461)"
PP23100100000415,10/01/2023 12:00:00 AM,THEFT,415,H,H2,4700 BLOCK,4777 MARLBORO PIKE EB,38.87320764362812,-76.9312554448843,"(38.87320764362812,-76.9312554448843)"
PP23093000000565,09/30/2023 12:00:00 AM,THEFT,111,A,A6,2000 BLOCK,2020 UNIVERSITY BLVD WB,38.98409980535507,-76.97784328460693,"(38.98409980535507,-76.97784328460693)"
PP23093000000339,09/30/2023 12:00:00 AM,"B & E, COMMERCIAL",702,E,E3,10400 BLOCK,10476 CAMPUS WAY S,38.893876895308495,-76.82331602275372,"(38.893876895308495,-76.82331602275372)"
PP23100100000399,10/01/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,503,K,K2,,BRANCH AVE NB / SILVER HILL RD SB,38.839415058493614,-76.94634728133678,"(38.839415058493614,-76.94634728133678)"
PP23092900000583,09/29/2023 12:00:00 AM,ACCIDENT,419,H,H5,4100 BLOCK,4100 SUITLAND RD,38.85647539794445,-76.94208219647408,"(38.85647539794445,-76.94208219647408)"
PP23100200000469,10/02/2023 12:00:00 AM,"AUTO, STOLEN",916,C,C4,8000 BLOCK,8011 ALLOWAY LN,39.06743296980858,-76.867935359478,"(39.06743296980858,-76.867935359478)"
PP23100400000825,10/04/2023 12:00:00 AM,ACCIDENT,104,A,A7,1800 BLOCK,1836 METZEROTT RD,39.00509715080261,-76.97620286047459,"(39.00509715080261,-76.97620286047459)"
PP23100100001482,10/01/2023 12:00:00 AM,ACCIDENT,260,B,B2,,LANDOVER RD WB / 57TH AVE,38.936527729034424,-76.91977253556252,"(38.936527729034424,-76.91977253556252)"
PP23093000000807,09/30/2023 12:00:00 AM,"AUTO, STOLEN",510,K,K5,4700 BLOCK,4740 SAINT BARNABAS RD NB,38.823338970541954,-76.94798769056797,"(38.823338970541954,-76.94798769056797)"
PP23092900001382,09/29/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,420,H,H4,2000 BLOCK,2008 GAYLORD DR,38.86336514353752,-76.93027119338512,"(38.86336514353752,-76.93027119338512)"
PP23100200000452,10/02/2023 12:00:00 AM,"AUTO, STOLEN",703,E,E5,13200 BLOCK,13205 EDDINGTON DR,38.88764330744743,-76.77607202529907,"(38.88764330744743,-76.77607202529907)"
PP23093000001248,09/30/2023 12:00:00 AM,ACCIDENT,652,W,W2,,BERRY RD NB / BEALLE HILL RD,38.655032232403755,-76.99916869401932,"(38.655032232403755,-76.99916869401932)"
PP23092900002249,09/29/2023 12:00:00 AM,"ROBBERY, OTHER",237,B,B4,7500 BLOCK,7530 ANNAPOLIS RD WB,38.95096339285374,-76.88696420192719,"(38.95096339285374,-76.88696420192719)"
PP23100200002042,10/02/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,865,D,D6,8900 BLOCK,8906 BOLD ST,38.93554347753525,-76.85448394715786,"(38.93554347753525,-76.85448394715786)"
PP23092900002330,09/29/2023 12:00:00 AM,ASSAULT,615,K,K6,7200 BLOCK,7200 JAYWICK AVE,38.79085873067379,-76.95520552992821,"(38.79085873067379,-76.95520552992821)"
PP23100400001900,10/04/2023 12:00:00 AM,THEFT,769,K,K4,5200 BLOCK,5219 MORRIS AVE,38.81808964908123,-76.89582245051861,"(38.81808964908123,-76.89582245051861)"
PP23100200001837,10/02/2023 12:00:00 AM,"ROBBERY, VEHICLE",624,F,F2,8900 BLOCK,8915 WOODYARD RD SB,38.76756480336189,-76.88860461115837,"(38.76756480336189,-76.88860461115837)"
PP23093000001946,09/30/2023 12:00:00 AM,"ASSAULT, WEAPON",916,C,C4,,LAUREL BOWIE RD SB / MONTPELIER DR,39.0700576454401,-76.84300102293491,"(39.0700576454401,-76.84300102293491)"
PP23093000000229,09/30/2023 12:00:00 AM,"ROBBERY, VEHICLE",416,H,H2,1600 BLOCK,1627 QUARTER AVE,38.867302149534225,-76.92206911742687,"(38.867302149534225,-76.92206911742687)"
PP23100100001411,10/01/2023 12:00:00 AM,THEFT FROM AUTO,332,G,G5,3400 BLOCK,3418 DODGE PARK RD,38.930950313806534,-76.88073061406612,"(38.930950313806534,-76.88073061406612)"
PP23093000001454,09/30/2023 12:00:00 AM,THEFT FROM AUTO,733,F,F5,10200 BLOCK,10214 ARETHUSA LN,38.79381147027016,-76.83053386211395,"(38.79381147027016,-76.83053386211395)"
PP23100300001632,10/03/2023 12:00:00 AM,ASSAULT,429,K,K2,3200 BLOCK,3210 BRANCH AVE NB,38.84925755858421,-76.95356510579586,"(38.84925755858421,-76.95356510579586)"
PP23093000000743,09/30/2023 12:00:00 AM,"AUTO, STOLEN",904,C,C5,8800 BLOCK,8803 HAWTHORNE LN,39.08186864852905,-76.85317161679268,"(39.08186864852905,-76.85317161679268)"
PP23093000000254,09/30/2023 12:00:00 AM,THEFT,432,K,K4,5000 BLOCK,5001 MERCEDES BLVD,38.82071430981159,-76.91616360843182,"(38.82071430981159,-76.91616360843182)"
PP23100100001149,10/01/2023 12:00:00 AM,"AUTO, STOLEN",936,C,C2,11200 BLOCK,11234 CHERRY HILL RD SB,39.04085822403431,-76.9512685239315,"(39.04085822403431,-76.9512685239315)"
PP23100200001214,10/02/2023 12:00:00 AM,ACCIDENT,3130,G,G7,,CENTRAL AVE EB / CAP BELT IL A HWY SB,38.89190839231014,-76.84726610779762,"(38.89190839231014,-76.84726610779762)"
PP23092900000502,09/29/2023 12:00:00 AM,THEFT,858,E,E2,8900 BLOCK,8911 TOWN CENTER CIR,38.89912623167038,-76.84136061370373,"(38.89912623167038,-76.84136061370373)"
PP23100100000496,10/01/2023 12:00:00 AM,ASSAULT,441,H,H2,2600 BLOCK,2612 PARKLAND DR,38.8545068949461,-76.9013998657465,"(38.8545068949461,-76.9013998657465)"
PP23092900002390,09/29/2023 12:00:00 AM,"AUTO, STOLEN",429,K,K2,3300 BLOCK,3302 BRANCH AVE NB,38.84827330708504,-76.95290894806385,"(38.84827330708504,-76.95290894806385)"
PP23100400000197,10/04/2023 12:00:00 AM,THEFT FROM AUTO,104,A,A7,1900 BLOCK,1917 FOX ST,39.008377984166145,-76.9745624512434,"(39.008377984166145,-76.9745624512434)"
PP23100200000669,10/02/2023 12:00:00 AM,THEFT FROM AUTO,843,TRU,D5,4100 BLOCK,4118 LAVENDER LN,38.94801063835621,-76.82134753465652,"(38.94801063835621,-76.82134753465652)"
PP23100400001244,10/04/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,636,W,W1,,FORT WASHINGTON RD / EMERALD HILL DR,38.72360163927078,-77.00474610924721,"(38.72360163927078,-77.00474610924721)"
PP23093000001562,09/30/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,305,G,G3,,SHERIFF RD / MARBLEWOOD AVE,38.905687898397446,-76.91222661733627,"(38.905687898397446,-76.91222661733627)"
PP23100100002285,10/01/2023 12:00:00 AM,ACCIDENT,316,G,G5,2200 BLOCK,2238 BRIGHTSEAT RD,38.920451641082764,-76.86006136238575,"(38.920451641082764,-76.86006136238575)"
PP23092900000381,09/29/2023 12:00:00 AM,THEFT,841,D,D6,9400 BLOCK,9473 ANNAPOLIS RD EB,38.96408672630787,-76.84037636220455,"(38.96408672630787,-76.84037636220455)"
PP23100100000384,10/01/2023 12:00:00 AM,ACCIDENT,868,C,C4,,LAUREL BOWIE RD NB / BALTIMORE WASHINGTON PKWY NB,39.057918563485146,-76.8384078592062,"(39.057918563485146,-76.8384078592062)"
PP23093000001166,09/30/2023 12:00:00 AM,ACCIDENT,731,F,F3,8800 BLOCK,8895 WOODYARD RD SB,38.76854905486107,-76.88466760516167,"(38.76854905486107,-76.88466760516167)"
PP23100100001670,10/01/2023 12:00:00 AM,THEFT FROM AUTO,620,W,W1,100 BLOCK,112 EAGLE HEAD DR,38.758378475904465,-77.00901119410992,"(38.758378475904465,-77.00901119410992)"
PP23100400001081,10/04/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,414,H,H7,,FORESTVILLE RD NB / PARSTON DR,38.84728905558586,-76.8722004443407,"(38.84728905558586,-76.8722004443407)"
PP23100400000491,10/04/2023 12:00:00 AM,ACCIDENT,418,H,H6,,MARLBORO PIKE EB / LAKEHURST AVE,38.84794522821903,-76.87876211106777,"(38.84794522821903,-76.87876211106777)"
PP23093000001362,09/30/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,801,C,C4,10100 BLOCK,10103 SNOWDEN RD,39.05398155748844,-76.83184619247913,"(39.05398155748844,-76.83184619247913)"
